time,AI,BI,AJ,BJ,OH0,OH1,OH2
4.99985097e-01,5.00000000e-01,5.00000000e-01,-3.52855624e-03,-7.58493225e-07,4.99745763e-01,5.00000000e-01,-5.08399010e-05
5.00000000e-01,4.99989406e-01,-2.91885185e-03,5.00000000e-01,5.00000000e-01,2.77399019e-02,4.99780160e-01,5.00000000e-01
6.66107517e-01,5.00000000e-01,5.00000000e-01,4.99992950e-01,-1.13488261e-03,-8.78697078e-04,6.34752381e-02,4.99816115e-01
5.00000000e-01,6.65896183e-01,4.99995396e-01,5.00000000e-01,5.00000000e-01,5.00000545e-01,-1.61898836e-03,1.18930688e-01
1.11873476e-01,5.00000000e-01,5.00000000e-01,6.65716858e-01,4.99997438e-01,-1.87323454e-04,5.00000518e-01,-2.06842555e-03
6.65556445e-01,1.11865722e-01,6.65556445e-01,5.00000000e-01,5.00000000e-01,5.00000000e-01,-1.61161647e-04,5.00000498e-01
-2.27259206e-03,6.65396972e-01,5.00000000e-01,1.11857971e-01,6.65396972e-01,4.99882339e-01,5.00000000e-01,-9.97703327e-05
1.11850222e-01,-1.64858852e-03,1.11850222e-01,6.65238487e-01,5.00000000e-01,5.00000000e-01,4.99965494e-01,5.00000000e-01
-8.00344346e-05,1.11848892e-01,6.65211403e-01,-1.34237460e-03,1.11848892e-01,5.00041966e-01,5.00000000e-01,5.00055383e-01
4.99999989e-01,-5.84986227e-05,-9.96059053e-04,1.11847562e-01,6.65184336e-01,5.00000000e-01,5.00065291e-01,5.00000000e-01
3.90969975e-01,4.99999989e-01,1.11844903e-01,-5.22122012e-06,-5.29150301e-05,5.00202839e-01,5.00000000e-01,5.00090076e-01
5.00000000e-01,4.05089453e-01,4.82152534e-05,4.99999990e-01,1.11842244e-01,2.48650700e-11,5.00291248e-01,5.00000000e-01
5.00003794e-01,5.00000000e-01,4.99999990e-01,4.14932851e-01,1.09153833e-04,3.55773161e-05,2.53304649e-11,5.00380055e-01
5.00923892e-01,5.00007686e-01,4.21501250e-01,5.00000000e-01,4.99999990e-01,5.35160336e-09,4.38625911e-05,2.64022850e-11
5.00344254e-01,5.01260486e-01,5.00000000e-01,5.00008908e-01,4.28795362e-01,1.46699317e-02,3.49903090e-09,5.28150155e-05
5.00182860e-01,5.01042971e-01,5.00004846e-01,5.01793658e-01,5.00000000e-01,-6.48180785e-12,9.39549230e-03,2.26810127e-09
1.16788267e-04,5.00183975e-01,5.02237895e-01,5.01754256e-01,5.00001670e-01,1.09261753e-05,1.16210299e-11,6.18963348e-03
5.00000001e-01,1.37882767e-04,5.02450073e-01,5.00178880e-01,5.02633483e-01,9.59226137e-10,1.06393992e-05,-6.23462077e-12
5.01213020e-01,5.00000001e-01,5.00171292e-01,1.52022251e-04,5.03118494e-01,3.10503925e-03,7.56415133e-10,9.06573397e-06
4.36715322e-01,5.01332900e-01,1.64975622e-04,5.00000001e-01,5.00154038e-01,4.51057796e-14,2.69474524e-03,6.56426597e-10
1.05332756e-01,4.37279062e-01,5.00000001e-01,5.01489383e-01,1.59098000e-04,5.00012817e-01,4.51085525e-14,2.68689375e-03
4.99999055e-01,1.46454082e-01,5.01642866e-01,4.37646630e-01,5.00000001e-01,2.08379898e-01,4.99992961e-01,4.51038550e-14
1.52012757e-03,4.99999244e-01,4.38390250e-01,2.31740096e-01,5.01992633e-01,2.42532956e-01,2.15355169e-01,4.99988992e-01
5.00000001e-01,1.45293736e-03,2.42532965e-01,4.99998932e-01,4.38483723e-01,6.97157060e-04,2.53386808e-01,2.22031904e-01
5.03314861e-01,5.00000001e-01,4.99995227e-01,1.36403885e-03,2.53386817e-01,1.01682515e-03,5.47042238e-04,2.75254578e-01
5.00000000e-01,5.03090237e-01,1.01682526e-03,5.00000000e-01,4.99998099e-01,2.42984797e-01,4.22520085e-04,2.74529904e-04
4.99871493e-01,5.00000000e-01,5.00000000e-01,5.02907380e-01,4.22520116e-04,3.18688691e-01,2.50469262e-01,-2.54947306e-04
5.00000000e-01,4.99664915e-01,5.02795806e-01,5.00000000e-01,5.00000000e-01,-3.35911278e-04,3.39871017e-01,2.56514705e-01
5.02041283e-01,5.00000000e-01,5.00000000e-01,4.99375674e-01,5.02737095e-01,-9.42837607e-04,-4.55269600e-04,3.60163515e-01
-1.24840880e-11,5.02016213e-01,4.99021322e-01,5.00000000e-01,5.00000000e-01,9.16190776e-13,-1.11799971e-03,-5.44708431e-04
-4.93003849e-05,-1.35046957e-11,5.00000000e-01,5.01933825e-01,4.98625434e-01,2.69636035e-01,1.43806152e-13,-1.34117979e-03
1.61797433e-10,-6.26373881e-05,5.01792886e-01,-2.19999722e-11,5.00000000e-01,-2.69130852e-13,2.72950383e-01,-3.25091341e-13
6.55288883e-04,1.60494725e-10,-2.11962296e-11,-7.36276620e-05,5.01616845e-01,-9.21210733e-04,2.43410151e-13,2.75916238e-01
1.23410328e-14,6.26023761e-04,-8.14815008e-05,1.53423459e-10,-2.73108251e-11,1.25335129e-08,-1.06639601e-03,-2.47173414e-13
-9.69187307e-06,-4.77630634e-12,1.42470028e-10,5.80999904e-04,-8.64801663e-05,3.99831400e-01,1.34876491e-08,-1.20948542e-03
3.57440776e-10,-9.66383786e-06,5.27631814e-04,2.14784308e-14,1.29459684e-10,-1.17771894e-09,3.75352849e-01,1.42930120e-08
1.26335515e-03,3.09268850e-10,-4.57566169e-12,-9.17845385e-06,4.71688191e-04,-6.36771528e-03,-1.11010999e-09,3.22184687e-01
4.51038006e-14,9.18499315e-04,-7.74437252e-06,2.25167987e-10,5.42494157e-13,1.46925062e-10,-9.17152608e-03,-8.45737679e-10
4.99968405e-01,4.51044044e-14,1.59925920e-10,6.51552399e-04,-5.97967158e-06,1.86278232e-04,9.39547849e-11,-1.16040905e-02
2.94133656e-01,4.99975834e-01,4.61299222e-04,4.51046058e-14,1.13360403e-10,-1.03199035e-12,1.23550957e-04,6.57115102e-11
4.79158696e-01,2.96998658e-01,4.51052457e-14,4.99983429e-01,3.32603675e-04,2.99606790e-01,-4.48259819e-13,1.14087383e-04
-1.98890014e-03,4.81671200e-01,5.00000196e-01,2.99606790e-01,4.51059943e-14,-4.29465679e-10,3.02008045e-01,6.02424795e-13
-3.39509816e-03,-1.73516870e-03,3.02008045e-01,4.84379334e-01,5.00034152e-01,-1.34626162e-03,-3.26248958e-10,3.03958919e-01
3.03958919e-01,-2.60559069e-03,4.87246456e-01,-1.34626227e-03,3.03958919e-01,9.07298549e-12,-9.88232379e-04,-2.46500850e-10
4.89806375e-01,3.05597258e-01,-9.88232843e-04,-1.90264208e-03,4.89806375e-01,7.82069171e-03,7.14444680e-12,-6.89456609e-04
-6.89456783e-04,4.92053300e-01,-1.32093265e-03,3.07137375e-01,-6.89456940e-04,1.22550513e-12,3.70551348e-03,3.36732488e-12
-5.66789925e-04,-2.96554167e-04,3.09979009e-01,4.95340721e-01,-5.66789857e-04,2.18461900e-01,5.58068957e-14,2.86355792e-03
-1.44598702e-13,-2.16583092e-04,4.97261068e-01,-1.13279141e-04,3.12554013e-01,9.80516716e-06,3.32438811e-01,2.41299483e-13
3.17095888e-01,3.46575588e-14,2.69803792e-06,5.33099299e-07,4.98937262e-01,5.00015744e-01,8.88257466e-06,3.48651481e-01
-3.55111972e-15,3.17709666e-01,4.01960161e-06,-8.47937113e-15,2.74803841e-06,5.00000000e-01,5.00015671e-01,8.69389234e-06
2.13945070e-06,-6.94200290e-15,-6.58689397e-15,3.17786179e-01,3.84551354e-06,5.00000000e-01,5.00000000e-01,5.00015592e-01
6.35361342e-10,-1.66091588e-06,3.17938779e-01,-1.04757049e-14,-4.11448111e-15,5.00000000e-01,5.00000000e-01,5.00000000e-01
2.61047281e-03,6.36249305e-10,-6.41138835e-16,-1.92739019e-06,3.17976771e-01,0.00000000e+00,5.00000000e-01,5.00000000e-01
1.37800143e-12,2.61769894e-03,-2.69774201e-06,6.37957817e-10,-2.81920148e-15,7.15611266e-09,0.00000000e+00,5.00000000e-01
3.58126223e-01,1.35317870e-12,6.38375873e-10,2.61947155e-03,-2.98178587e-06,6.19000000e+02,7.15625533e-09,0.00000000e+00
4.29992713e-12,3.59107749e-01,2.62299660e-03,1.33830596e-12,6.39207457e-10,4.99079471e-01,6.20000000e+02,7.15654068e-09
7.74422062e-06,4.26682809e-12,1.26819589e-12,3.61060869e-01,2.62981653e-03,1.93401111e-06,4.99089265e-01,6.21000000e+02
-2.78657170e-14,8.01785054e-06,3.64926207e-01,3.67498950e-12,1.16442626e-12,-7.78918828e-06,5.43048956e-06,4.99108700e-01
3.18633531e-01,-5.00959758e-14,4.25698778e-12,7.18510415e-06,3.72484030e-01,5.00000000e-01,-7.58270620e-06,6.07828613e-06
2.69424677e-12,3.19220294e-01,5.76141114e-06,-2.39714701e-14,2.52847806e-12,1.12618012e-08,5.00000000e-01,-7.09538188e-06
3.78329976e-06,-1.08307957e-12,-3.06451192e-14,3.20357118e-01,3.67709663e-06,1.94567050e-08,1.01995674e-08,5.00000000e-01
6.01152410e-13,-3.79596684e-06,3.21447985e-01,1.06293149e-12,5.83373579e-15,9.18204902e-09,-2.00337009e-08,9.72050340e-09
1.98001947e-03,-8.21557968e-13,-4.67041039e-12,-8.65808649e-06,3.22496498e-01,-5.48190334e-09,8.24400834e-09,2.08193733e-08
-2.05318085e-12,1.62490449e-03,-8.67634652e-06,7.50082015e-13,3.55754740e-13,6.48958280e-01,4.42979797e-09,8.23856630e-09
4.72583882e-01,-1.84923997e-12,-7.31638256e-13,1.29071150e-03,-9.05166908e-06,4.99710590e-01,6.48628890e-01,-5.28077446e-09
1.43759511e-06,4.79918336e-01,1.00057819e-03,-1.54956364e-12,7.76067300e-13,3.25416929e-01,4.99723835e-01,6.48303594e-01
4.99985972e-01,1.54186459e-06,-9.73616006e-13,4.89502790e-01,5.68223880e-04,1.10375380e-01,3.27201658e-01,4.99750394e-01
5.00000000e-01,4.99994352e-01,4.97663578e-01,1.27960139e-06,-2.33036562e-13,4.99999815e-01,1.10227370e-01,3.30454326e-01
5.00000000e-01,5.00000000e-01,8.39722689e-07,4.99997433e-01,4.99493125e-01,1.06607997e-06,4.99999957e-01,1.10080212e-01
5.00000000e-01,5.00000000e-01,4.99999342e-01,5.00000000e-01,5.36239995e-07,-2.05348733e-06,3.78530101e-06,4.99999844e-01
0.00000000e+00,5.00000000e-01,5.00000000e-01,5.00000000e-01,4.99999244e-01,4.99994245e-01,5.40661006e-07,2.65334111e-06
7.36790983e-09,0.00000000e+00,5.00000000e-01,5.00000000e-01,5.00000000e-01,1.08597838e-07,5.00000735e-01,3.83113899e-07
6.36000000e+02,7.43310967e-09,5.00000000e-01,0.00000000e+00,5.00000000e-01,4.99999898e-01,3.31365539e-08,4.99998195e-01
4.99859321e-01,6.37000000e+02,0.00000000e+00,7.56350933e-09,5.00000000e-01,5.00000478e-01,5.00000071e-01,-1.48701686e-08
6.00360387e-06,4.99900081e-01,7.82430866e-09,6.38000000e+02,0.00000000e+00,4.99999169e-01,4.99998481e-01,4.99999785e-01
-7.40234185e-09,5.24373723e-06,6.39000000e+02,4.99935455e-01,8.00000000e-09,4.63181372e-06,5.00000231e-01,5.00000366e-01
5.00000000e-01,-5.32659626e-10,4.99949276e-01,5.39155133e-06,6.40000000e+02,-5.14362193e-04,-6.86394208e-04,4.99999759e-01
2.99415181e-05,5.00000000e-01,8.92566488e-05,-2.29790485e-05,4.99499620e-01,-2.13469557e-03,-1.45234920e-03,-1.97796276e-03
4.06476645e-05,2.93771900e-05,-2.29549158e-05,5.00000000e-01,2.83950839e-04,5.02349688e-01,-3.49958076e-03,-2.37286511e-03
2.72956961e-05,4.05088327e-05,5.00000000e-01,2.93224151e-05,-2.29947695e-05,-1.34886719e-03,5.04162892e-01,-6.08447609e-03
-3.69922958e-05,2.75244490e-05,2.95220686e-05,4.06864485e-05,5.00000000e-01,5.00000000e-01,-1.88065116e-03,5.07661170e-01
5.64617484e-01,-3.68679549e-05,4.05418870e-05,2.75996446e-05,2.95612954e-05,-4.07384788e-05,5.00000000e-01,-2.21490859e-03
4.89227890e-01,5.14608522e-01,2.78032038e-05,-3.67038985e-05,4.04117147e-05,4.99999995e-01,-4.43173098e-05,5.00000000e-01
2.47765085e-01,4.82748694e-01,-3.58742514e-05,4.14744727e-01,2.70630912e-05,-5.02878615e-02,4.99999993e-01,-3.28690421e-05
1.49740176e-01,1.83634009e-01,3.19387873e-01,4.76476420e-01,-3.55066635e-05,4.99999993e-01,-5.21275983e-02,4.99999993e-01
5.00194798e-01,1.52403971e-01,4.75874525e-01,1.76484508e-01,3.09565878e-01,-4.10877661e-02,4.99999992e-01,-5.56550431e-02
2.50938788e-03,5.00069696e-01,1.62251424e-01,1.58567436e-01,4.74782732e-01,4.99999989e-01,-4.47414976e-02,4.99999989e-01
-2.13646453e-03,4.24797670e-03,1.78258302e-01,4.99722936e-01,1.34345797e-01,-6.91941301e-02,4.99999986e-01,-4.61494795e-02
4.99796174e-01,-2.30164417e-03,4.99317561e-01,5.90565879e-03,2.07182091e-01,5.00000005e-01,-7.04987617e-02,4.99999983e-01
-3.82526257e-05,4.99783480e-01,7.23671281e-03,-2.47331296e-03,4.98915596e-01,5.39222234e-01,5.00000005e-01,-7.00150766e-02
4.96297848e-01,-4.72737220e-05,-2.65532188e-03,4.99769425e-01,8.28137957e-03,4.99999979e-01,5.36857426e-01,5.00000005e-01
4.99774794e-01,4.96081940e-01,4.99762806e-01,-5.17187635e-05,-2.73910136e-03,3.14335742e-01,4.99999985e-01,5.36240740e-01
4.99124486e-01,4.99783366e-01,-5.15901113e-05,4.96153370e-01,4.99763276e-01,4.99999985e-01,3.18090848e-01,4.99999985e-01
-6.27792222e-02,4.99119528e-01,4.96216724e-01,4.99790752e-01,-5.14798782e-05,3.16457557e-01,4.99999985e-01,3.25543763e-01
-4.03960526e-02,-6.18758139e-02,4.99804928e-01,4.99109804e-01,4.96341842e-01,3.40080759e-01,3.26234516e-01,4.99999985e-01
-6.56022853e-02,-3.87701770e-02,4.99091857e-01,-6.00844722e-02,4.99830232e-01,4.33985805e-01,3.67020477e-01,3.45508949e-01
5.27953402e-01,-6.20057055e-02,-5.65478485e-02,-3.55128133e-02,4.99064640e-01,3.64198904e-01,4.34414278e-01,3.90396857e-01
-1.70527683e-03,5.23548527e-01,-3.22496808e-02,-5.84442742e-02,-5.30529519e-02,1.71111467e-02,3.81961434e-01,4.35084158e-01
5.00000000e-01,-1.25480401e-03,-5.48910733e-02,5.19151655e-01,-2.89825648e-02,4.99999998e-01,1.66611658e-02,3.98462565e-01
-4.02151330e-05,5.00000000e-01,5.14761217e-01,-7.85696184e-04,-5.13321429e-02,4.77730974e-01,4.99999998e-01,1.62207745e-02
4.99999984e-01,-3.51694821e-05,-3.13631820e-04,5.00000000e-01,5.10375923e-01,5.00000001e-01,4.78346889e-01,4.99999998e-01
-3.92061023e-02,4.99999984e-01,5.00000000e-01,-2.96486737e-05,1.24769819e-04,4.97264409e-01,5.00000001e-01,4.78986394e-01
4.99999985e-01,-3.57486591e-02,-2.38900460e-05,4.99999984e-01,5.00000000e-01,5.00711189e-01,4.97207661e-01,5.00000001e-01
-1.26225378e-02,4.99999985e-01,4.99999984e-01,-3.22897934e-02,-1.81377874e-05,-1.71088160e-03,5.01414666e-01,4.97106860e-01
4.99999984e-01,-6.07745249e-03,-2.53693428e-02,4.99999985e-01,4.99999985e-01,5.00117609e-01,-1.47553774e-03,5.01892703e-01
-2.25594933e-02,4.99999985e-01,4.99999985e-01,4.65231524e-04,-1.84482623e-02,4.99932118e-01,5.00125749e-01,-1.25277390e-03
5.00000000e-01,-1.53544588e-02,7.00470181e-03,4.99999985e-01,4.99999985e-01,5.00000001e-01,4.99955803e-01,5.00129926e-01
4.62299245e-01,5.00000000e-01,4.99999985e-01,-8.16502901e-03,1.35405990e-02,4.99791828e-01,5.00000001e-01,4.99997407e-01
4.99999996e-01,4.44861064e-01,6.15783243e-03,5.00000000e-01,4.99999985e-01,4.93604993e-01,4.99987052e-01,5.00000000e-01
4.82463889e-01,4.99999997e-01,5.00000000e-01,4.10034819e-01,3.45845602e-02,4.74200847e-01,4.98448935e-01,5.00094202e-01
5.00000000e-01,4.86184013e-01,3.75244735e-01,4.99999998e-01,5.00000000e-01,4.94636689e-01,4.80343818e-01,5.03132538e-01
4.99995968e-01,5.00000000e-01,4.99999998e-01,4.89334087e-01,3.40433397e-01,5.71179874e-04,4.93172187e-01,4.85444652e-01
4.91972047e-01,4.99999514e-01,4.91972050e-01,5.00000000e-01,4.99999999e-01,5.00000000e-01,-2.82680615e-03,4.85759085e-01
4.93311929e-01,4.96085027e-01,5.00000000e-01,4.99999977e-01,4.96085028e-01,5.00446367e-01,5.00000000e-01,-5.28334158e-03
4.99999862e-01,4.98760061e-01,4.99999862e-01,4.98973898e-01,5.00000000e-01,5.00000000e-01,5.00463318e-01,5.00000000e-01
-6.05067925e-03,4.99999888e-01,5.00711758e-01,5.02003037e-01,4.99999888e-01,5.00032696e-01,5.00000000e-01,5.00602182e-01
5.00000002e-01,-5.25614468e-03,5.04114363e-01,4.99999884e-01,5.01850083e-01,5.00000000e-01,5.00032075e-01,5.00000000e-01
6.00060441e-01,5.00000002e-01,4.99999884e-01,-5.01189893e-03,5.04355455e-01,5.00346585e-01,5.00000000e-01,5.00031459e-01
5.00000001e-01,6.04259188e-01,-4.75398613e-03,5.00000002e-01,4.99999884e-01,1.46466744e-11,5.00415669e-01,5.00000000e-01
3.74196854e-01,5.00000001e-01,5.00000002e-01,6.12563829e-01,-4.16748511e-03,2.36769422e-05,1.53345050e-11,5.00485035e-01
5.00717601e-01,3.66394634e-01,6.20674140e-01,5.00000001e-01,5.00000002e-01,3.80806215e-14,2.59966586e-05,1.53790906e-11
7.03476657e-04,5.00736155e-01,5.00000001e-01,3.59330699e-01,6.28498553e-01,3.69559020e-01,3.85214448e-14,2.78172678e-05
5.00024565e-01,6.89841134e-04,3.52964250e-01,5.00741475e-01,5.00000001e-01,3.86834242e-14,3.78551392e-01,3.89390284e-14
5.00053891e-01,5.00022152e-01,5.00733360e-01,6.74680932e-04,3.47234246e-01,3.82517202e-01,3.91400446e-14,3.86953671e-01
5.00000000e-01,5.00050520e-01,6.57628012e-04,5.00019494e-01,5.00712114e-01,3.98981518e-14,3.91810299e-01,3.95822062e-14
5.00749357e-01,5.00000000e-01,5.00016777e-01,5.00047029e-01,6.38789805e-04,4.06315913e-01,4.02760713e-14,4.00706756e-01
6.61519617e-01,5.00776139e-01,5.00043521e-01,5.00000000e-01,5.00014432e-01,2.14971936e-09,4.14005961e-01,4.06589187e-14
5.06958694e-01,6.67644035e-01,5.00000000e-01,5.00794339e-01,5.00040071e-01,7.13811696e-03,1.73820277e-09,4.21686580e-01
3.25651906e-01,5.07086402e-01,5.00803587e-01,6.73842464e-01,5.00000000e-01,9.54028423e-03,5.69962965e-03,1.39086436e-09
2.93593683e-03,3.22300587e-01,6.79913150e-01,5.07195390e-01,5.00803771e-01,5.07333488e-01,4.99223938e-03,3.50827660e-03
5.00000000e-01,3.93331852e-03,5.07333489e-01,3.16185098e-01,6.90992948e-01,3.71559369e-03,5.07360836e-01,3.57346657e-03
5.00310368e-01,5.00000000e-01,3.10701978e-01,4.70715973e-03,5.07360837e-01,5.27613638e-03,3.82374060e-03,5.07287593e-01
5.00000000e-01,5.00199024e-01,5.27613723e-03,5.00000000e-01,3.05697740e-01,2.12778925e-03,5.66369613e-03,3.84114090e-03
4.99989498e-01,5.00000000e-01,5.00000000e-01,5.00101375e-01,5.66369690e-03,5.06919089e-01,1.64751397e-03,5.89998604e-03
5.00000000e-01,4.99985634e-01,5.00020940e-01,5.00000000e-01,5.00000000e-01,3.59621254e-03,5.06399232e-01,9.79281594e-04
5.00285844e-01,5.00000000e-01,5.00000000e-01,4.99982562e-01,4.99908493e-01,5.50844096e-03,3.02483083e-03,5.05208280e-01
-2.08226625e-11,5.00007360e-01,4.99980325e-01,5.00000000e-01,5.00000000e-01,5.44477857e-11,4.57215145e-03,2.42673669e-03
-1.97399915e-05,4.89779997e-12,5.00000000e-01,4.99861267e-01,4.99982508e-01,3.86151270e-05,2.32546455e-11,3.65528406e-03
4.50607125e-14,-1.15325183e-05,4.99815016e-01,-1.36588118e-11,5.00000000e-01,3.86678964e-10,1.56099923e-05,5.35421597e-12
4.99548142e-01,4.50805827e-14,1.09643573e-11,-4.25740532e-06,4.99819655e-01,9.38176644e-04,2.17181027e-10,3.35238904e-06
4.50856752e-14,4.99781226e-01,2.34206091e-06,4.50944457e-14,-1.01362345e-11,-1.81927298e-11,6.20275098e-04,1.66477938e-10
4.99726343e-01,4.50899686e-14,4.50956109e-14,4.99823244e-01,2.83555196e-06,-1.61899811e-05,-2.81522123e-12,3.21525915e-04
4.50971470e-14,4.99830413e-01,4.99873594e-01,4.50974375e-14,4.50995822e-14,1.53575131e-14,-5.24355058e-06,-3.79249912e-12
4.99866850e-01,4.50979391e-14,4.50982489e-14,4.99875333e-01,4.99899894e-01,4.99999127e-01,9.12183911e-14,-9.37481895e-07
-7.91444206e-12,4.99909101e-01,4.99920030e-01,4.51016532e-14,4.51024309e-14,-7.79813450e-12,4.99998922e-01,-6.04753927e-17
-5.22181886e-05,-2.18875528e-11,4.51014444e-14,4.99929672e-01,4.99940031e-01,2.66736314e-06,7.55474512e-12,4.99998930e-01
2.44261471e-07,-3.36256779e-05,4.99952561e-01,8.33275332e-13,4.51040809e-14,-1.06039618e-12,-2.57683062e-06,-7.56731477e-12
5.00066635e-01,2.14839355e-07,-1.53792566e-11,-2.56540923e-05,4.99963643e-01,2.06173670e-07,1.18215327e-12,2.59580088e-06
3.67884967e-05,5.00050117e-01,-1.99469621e-05,2.06184426e-07,4.19071698e-12,-5.30149314e-13,1.92059560e-07,-1.07345689e-12
5.18429847e-05,2.58923013e-05,1.92048983e-07,5.00036940e-01,-1.45663902e-05,1.63464341e-05,5.32983697e-13,1.88311029e-07
1.88321786e-07,3.24693935e-05,5.00022054e-01,1.63464353e-05,1.88321786e-07,2.38996359e-13,1.00938243e-05,-5.32088898e-13
5.00013911e-01,1.83828600e-07,1.00938231e-05,2.03325474e-05,5.00013911e-01,6.13208639e-05,1.51528070e-11,6.18030744e-06
6.18029681e-06,5.01014678e-01,6.79620649e-05,3.57335478e-03,6.18030603e-06,1.52227655e-12,1.13693123e-04,1.41828675e-11
1.02304620e-04,1.00214217e-05,5.73384752e-03,5.01808801e-01,1.02304653e-04,5.00014333e-01,1.62648197e-12,1.66938591e-04
2.77685270e-09,1.34270812e-04,5.02621428e-01,1.67967290e-05,7.58859472e-03,1.05513504e-03,5.00024988e-01,1.32180538e-12
9.89663618e-03,3.30418004e-09,3.88229684e-05,1.83161145e-04,5.04328367e-01,5.00390006e-01,1.23278395e-03,5.00035669e-01
1.24091684e-11,1.10247575e-02,2.15276782e-04,3.57801326e-09,6.37069025e-05,1.44387455e-01,5.00563569e-01,1.39124478e-03
1.01444281e-04,2.40879427e-11,3.82557755e-09,1.18646589e-02,2.51164213e-04,0.00000000e+00,1.95506960e-01,5.00718080e-01
6.61647501e-10,1.21857978e-04,1.19981189e-02,2.85679004e-11,3.94882865e-09,0.00000000e+00,0.00000000e+00,2.97745971e-01
1.08677729e-03,7.19986310e-10,3.35486323e-11,1.35974484e-04,1.31409100e-02,5.00000000e-01,0.00000000e+00,0.00000000e+00
-7.80334194e-12,1.14451121e-03,1.11561681e-04,3.84846347e-10,2.73860490e-11,9.00500000e-09,5.00000000e-01,0.00000000e+00
5.00053066e-01,-3.85982481e-11,-3.44175983e-10,7.03976627e-04,2.18458573e-06,7.25000000e+02,9.00510224e-09,5.00000000e-01
-1.27433744e-09,5.00041161e-01,5.87575235e-04,-6.00437968e-11,-7.52150547e-10,5.19901425e-01,7.26000000e+02,9.00518127e-09
-1.67115886e-03,-1.37233855e-09,-6.03608825e-11,5.00031827e-01,4.97126282e-04,-2.51123684e-04,5.18726972e-01,7.27000000e+02
7.19971316e-09,-2.16591448e-03,5.00012969e-01,-1.53894416e-09,-6.04062928e-11,-3.02952144e-06,-3.38695896e-04,5.16322623e-01
3.15692926e-02,6.98482790e-09,-1.74320687e-09,-2.79677984e-03,4.99975238e-01,5.00000000e-01,-3.43105457e-06,-4.64108938e-04
2.06009273e-13,3.14987605e-02,-3.11217945e-03,6.96897227e-09,-1.81553889e-09,-4.28629400e-06,5.00000000e-01,-3.71512713e-06
-2.82479534e-04,7.38149485e-13,7.12111815e-09,3.22910140e-02,-3.40190330e-03,-6.68478036e-09,-4.08997077e-06,5.00000000e-01
-6.87781444e-13,-3.12762373e-04,3.35795253e-02,1.01978589e-12,7.37311593e-09,-2.53768192e-06,-1.75697572e-09,-4.00859512e-06
-2.56681817e-03,5.59522992e-13,6.82507035e-13,-3.26264129e-04,3.68878206e-02,2.47636282e-10,-2.37295732e-06,9.87810434e-10
4.79040087e-13,-3.34018663e-03,-3.13227708e-04,2.30682282e-12,6.08924193e-13,4.56113936e-01,2.43381398e-09,-2.14977305e-06
4.99639984e-01,6.73529601e-13,1.98028043e-12,-3.97485307e-03,-2.89786788e-04,5.41094081e-01,4.37592355e-01,-5.51039235e-09
-4.48626150e-03,4.99598766e-01,-5.02887135e-03,9.41869168e-13,2.17939352e-12,5.55571556e-02,5.00570910e-01,4.03303671e-01
4.96785036e-01,-4.63740708e-03,8.22574384e-13,4.99594182e-01,-5.19783699e-03,4.99999885e-01,5.61515799e-02,4.93840857e-01
5.00000000e-01,4.96772933e-01,4.99589571e-01,-4.79891621e-03,7.71310986e-13,1.40249370e-01,4.99999885e-01,5.66508939e-02
0.00000000e+00,5.00000000e-01,-5.20585732e-03,4.96753176e-01,4.99579727e-01,-2.16870194e-04,1.40226195e-01,4.99999885e-01
0.00000000e+00,0.00000000e+00,4.96736683e-01,5.00000000e-01,-5.72743289e-03,-6.08824300e-03,-2.12643370e-04,1.40202854e-01
5.00000000e-01,0.00000000e+00,5.00000000e-01,0.00000000e+00,4.96721018e-01,4.99555174e-01,-6.48459014e-03,-2.13187689e-04
9.01799146e-09,5.00000000e-01,0.00000000e+00,0.00000000e+00,5.00000000e-01,-4.82986630e-05,4.99539463e-01,-6.91235297e-03
7.42000000e+02,9.01887811e-09,0.00000000e+00,5.00000000e-01,0.00000000e+00,4.95496811e-01,-4.29425987e-05,4.99521101e-01
3.16612107e-01,7.43000000e+02,5.00000000e-01,9.01976477e-09,0.00000000e+00,4.99644424e-01,4.95428620e-01,-3.86585212e-05
-5.11538810e-04,3.04332784e-01,9.02065142e-09,7.44000000e+02,5.00000000e-01,4.96646774e-01,4.99625211e-01,4.95335108e-01
-4.34894948e-06,-5.65742242e-04,7.45000000e+02,2.91983503e-01,9.02153808e-09,2.46437708e-02,4.96624590e-01,4.99605909e-01
5.00000000e-01,-3.92687925e-06,2.79560584e-01,-6.36050840e-04,7.46000000e+02,4.99989128e-01,1.74484209e-02,4.96601294e-01
-1.46001362e-06,5.00000000e-01,-7.23513118e-04,-3.60391695e-06,2.67060204e-01,4.96945699e-01,4.99985702e-01,8.44054008e-03
-8.86893016e-09,-1.12140681e-06,-3.33474467e-06,5.00000000e-01,-9.48611587e-04,-3.95940020e-05,4.96829681e-01,4.99981608e-01
-1.43784086e-06,-1.24706575e-08,5.00000000e-01,-9.15005073e-07,-3.37793209e-06,-3.72529884e-02,-4.58140941e-05,4.96710376e-01
-6.37750341e-08,-1.38499779e-06,-8.22899493e-07,-1.18047505e-08,5.00000000e-01,5.00000000e-01,-4.67954648e-02,-4.83545463e-05
2.73624377e-01,2.10424086e-08,-1.25895840e-08,-1.35595612e-06,-7.89683839e-07,2.44427198e-05,5.00000000e-01,-5.64518978e-02
